Site_ID,Variable,Start_Date,Height,Instrument_Model,Instrument_Model2,Comment,BASE_Version
US-Mo3,H2O_MIXING_RATIO_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H2O_SIGMA_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H2O_SIGMA_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H2O_SIGMA_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H2O_SIGMA_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H2O_SIGMA_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H2O_SIGMA_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H2O_SIGMA_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H2O_SIGMA_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H2O_SIGMA_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H_PI_F_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H_PI_F_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H_PI_F_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H_PI_F_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H_PI_F_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H_PI_F_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H_PI_F_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H_PI_F_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,H_PI_F_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_PI_F_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_PI_F_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_PI_F_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_PI_F_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_PI_F_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_PI_F_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_PI_F_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_PI_F_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LE_PI_F_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,LW_IN_1_1_1,,3.48,RAD-Pyrrad-SW+LW,,,3-5
US-Mo3,LW_OUT_1_1_1,,3.48,RAD-Pyrrad-SW+LW,,,3-5
US-Mo3,MO_LENGTH_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,MO_LENGTH_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,MO_LENGTH_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,MO_LENGTH_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,MO_LENGTH_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,MO_LENGTH_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,MO_LENGTH_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,MO_LENGTH_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,MO_LENGTH_1_1_1,,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI,,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI_F,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI_F,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI_F,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI_F,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI_F,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI_F,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI_F,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI_F,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NEE_PI_F,,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,NETRAD_1_1_1,,3.48,RAD-Pyrrad-SW+LW,,,3-5
US-Mo3,P_1_1_1,,0.30,PREC-WeightGauge,,,3-5
US-Mo3,PA_1_1_1,2015,2.44,PRES-ElectBar,,,3-5
US-Mo3,PPFD_IN_1_1_1,,3.48,RAD-PAR Quantum,,,3-5
US-Mo3,PPFD_OUT_1_1_1,,3.48,RAD-PAR Quantum,,,3-5
US-Mo3,RECO_PI,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,RECO_PI,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,RECO_PI,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,RECO_PI,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,RECO_PI,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,RECO_PI,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,RECO_PI,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,RECO_PI,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,RECO_PI,,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,RH_1_1_1,,3.3,RH-Capac,,,3-5
US-Mo3,SG_1_1_1,,-0.05,SOIL_H-Plate,,,3-5
US-Mo3,SG_2_1_1,,-0.05,SOIL_H-Plate,,,3-5
US-Mo3,SWC_1_1_1,,-0.125,SWC-FDR,,,3-5
US-Mo3,SW_IN_1_1_1,,3.48,RAD-Pyrrad-SW+LW,,,3-5
US-Mo3,SW_OUT_1_1_1,,3.48,RAD-Pyrrad-SW+LW,,,3-5
US-Mo3,TA_1_1_1,,3.3,TEMP-ElectResis,,,3-5
US-Mo3,TA_PI_F_1_1_1,,3.3,TEMP-ElectResis,,,3-5
US-Mo3,TAU_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,TAU_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,TAU_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,TAU_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,TAU_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,TAU_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,TAU_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,TAU_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,TAU_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,TS_1_1_1,,-0.025,TEMP-TCouple,,Mean of 4 soil thermocouples,3-5
US-Mo3,TS_2_1_1,,-0.025,TEMP-TCouple,,Mean of 4 soil thermocouples,3-5
US-Mo3,TS_3_1_1,,-0.125,SWC-FDR,,CS655,3-5
US-Mo3,T_SONIC_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_SIGMA_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_SIGMA_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_SIGMA_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_SIGMA_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_SIGMA_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_SIGMA_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_SIGMA_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_SIGMA_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,T_SONIC_SIGMA_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,U_SIGMA_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,U_SIGMA_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,U_SIGMA_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,U_SIGMA_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,U_SIGMA_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,U_SIGMA_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,U_SIGMA_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,U_SIGMA_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,U_SIGMA_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,USTAR_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,USTAR_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,USTAR_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,USTAR_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,USTAR_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,USTAR_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,USTAR_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,USTAR_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,USTAR_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,VPD_PI_1_1_1,,3.3,RH-Capac,,,3-5
US-Mo3,V_SIGMA_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,V_SIGMA_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,V_SIGMA_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,V_SIGMA_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,V_SIGMA_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,V_SIGMA_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,V_SIGMA_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,V_SIGMA_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,V_SIGMA_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WD_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WD_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WD_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WD_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WD_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WD_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WD_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WD_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WD_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WS_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WS_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WS_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WS_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WS_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WS_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WS_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WS_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,WS_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,W_SIGMA_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,W_SIGMA_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,W_SIGMA_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,W_SIGMA_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,W_SIGMA_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,W_SIGMA_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,W_SIGMA_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,W_SIGMA_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,3-5
US-Mo3,W_SIGMA_1_1_1,20230614,3.25,GA_OP_SA-Campbell IRGASON,,,3-5
US-MOz,CO2_1_1_1,,30.48,GA_CP-LI-COR LI-7000,,,11-5
US-MOz,FC_1_1_1,20100101,30,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,11-5
US-MOz,FC_1_1_1,20120101,30,GA_CP-LI-COR LI-7200,SA-Campbell CSAT-3,,11-5
US-MOz,FC_1_1_1,,30,GA_OP-LI-COR LI-7500,SA-Young 81000,,11-5
US-MOz,G_1_1_1,20040101,-0.05,SOIL_H-Plate_AUTO,,,11-5
US-MOz,G_1_1_2,,-0.05,SOIL_H-Plate_AUTO,,,11-5
US-MOz,G_1_1_3,,-0.05,SOIL_H-Plate_AUTO,,,11-5
US-MOz,H_1_1_1,20100101,30,SA-Campbell CSAT-3,,,11-5
US-MOz,H_1_1_1,,30,SA-Young 81000,,,11-5
US-MOz,H2O_1_1_1,,30.48,GA_CP-LI-COR LI-7000,,,11-5
US-MOz,LE_1_1_1,20100101,30,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,11-5
US-MOz,LE_1_1_1,20120101,30,GA_CP-LI-COR LI-7200,SA-Campbell CSAT-3,,11-5
US-MOz,LE_1_1_1,,30,GA_OP-LI-COR LI-7500,SA-Young 81000,,11-5
US-MOz,LW_IN_1_1_1,,30,RAD-Pyrrad-SW+LW,,CNR4,11-5
US-MOz,LW_OUT_1_1_1,,30,RAD-Pyrrad-SW+LW,,CNR4,11-5
US-MOz,NEE_PI,20100101,,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,11-5
US-MOz,NEE_PI,20120101,,GA_CP-LI-COR LI-7200,SA-Campbell CSAT-3,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,11-5
US-MOz,NEE_PI,,,GA_OP-LI-COR LI-7500,SA-Young 81000,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,11-5
US-MOz,NEE_PI_F,20100101,,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,11-5
US-MOz,NEE_PI_F,20120101,,GA_CP-LI-COR LI-7200,SA-Campbell CSAT-3,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,11-5
US-MOz,NEE_PI_F,,,GA_OP-LI-COR LI-7500,SA-Young 81000,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,11-5
US-MOz,NETRAD_1_1_1,,30,RAD-Pyrrad-SW+LW,,CNR4,11-5
US-MOz,P_1_1_1,,32,RAIN-TipBucGauge,,,11-5
US-MOz,PA_1_1_1,,30,PRES-ElectBar,,,11-5
US-MOz,PPFD_IN_1_1_1,,30,RAD-Pyrrad-SW+LW,,CNR4,11-5
US-MOz,PPFD_OUT_1_1_1,,30,RAD-Pyrrad-SW+LW,,,11-5
US-MOz,RH_1_1_1,,30.48,RH-Capac,,,11-5
US-MOz,SC_1_1_1,,,GA_CP-LI-COR LI-7000,,Storage flux computed from measurements at 12 levels according to Gu et al. (2012; doi:10.1016/j.agrformet.2011.09.014).,11-5
US-MOz,SH_1_1_1,,,TEMP-ElectResis,,Storage flux computed from measurements at 8 levels according to Gu et al. (2012; doi:10.1016/j.agrformet.2011.09.014).,11-5
US-MOz,SLE_1_1_1,,,GA_CP-LI-COR LI-7000,,Storage flux computed from measurements at 12 levels according to Gu et al. (2012; doi:10.1016/j.agrformet.2011.09.014).,11-5
US-MOz,SWC_1_1_1,,-0.1,SWC-Other,,,11-5
US-MOz,SW_IN_1_1_1,,30,RAD-Pyrrad-SW+LW,,,11-5
US-MOz,SW_OUT_1_1_1,,30,RAD-Pyrrad-SW+LW,,,11-5
US-MOz,TA_1_1_1,,30.48,TEMP-ElectResis,,,11-5
US-MOz,TS_1_1_1,,-0.1,TEMP-TCouple,,,11-5
US-MOz,USTAR_1_1_1,20100101,30,SA-Campbell CSAT-3,,,11-5
US-MOz,USTAR_1_1_1,,30,SA-Young 81000,,,11-5
US-MOz,WD_1_1_1,20100101,30,SA-Campbell CSAT-3,,,11-5
US-MOz,WD_1_1_1,,30,SA-Young 81000,,,11-5
US-MOz,WS_1_1_1,20100101,30,SA-Campbell CSAT-3,,,11-5
US-MOz,WS_1_1_1,,30,SA-Young 81000,,,11-5
US-Mpj,CO2,,8.2,GA_OP-LI-COR LI-7500,,,25-5
US-Mpj,FC,,8.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,25-5
US-Mpj,H,,8.2,GA_OP-LI-COR LI-7500,,,25-5
US-Mpj,H2O,,8.2,GA_OP-LI-COR LI-7500,,,25-5
US-Mpj,LE,,8.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,25-5
US-Mpj,LW_IN,,8.2,RAD-Pyrrad-SW+LW,,Kipp & Zonen CNR1,25-5
US-Mpj,LW_OUT,,8.2,RAD-Pyrrad-SW+LW,,Kipp & Zonen CNR1,25-5
US-Mpj,NETRAD,,8.2,RAD-Pyrrad-SW+LW,,Kipp & Zonen CNR1,25-5
US-Mpj,P,,1,RAIN-TipBucGauge,,TR-525I (Texas Electronics),25-5
US-Mpj,PA,,8.2,GA_OP-LI-COR LI-7500,,,25-5
US-Mpj,P_PI_F,,1,RAIN-TipBucGauge,,P data gapfilled from nearby tower sites and meteorological stations,25-5
US-Mpj,PPFD_IN,,8.2,RAD-PAR Quantum,,Kipp & Zonen PQS1,25-5
US-Mpj,RH,,8.2,RH-Capac,,Vaisala HMP45c,25-5
US-Mpj,RH_PI_F,,8.2,RH-Capac,,RH data gapfilled from nearby tower sites ,25-5
US-Mpj,SW_IN,,8.2,RAD-Pyrrad-SW+LW,,Kipp & Zonen CNR1,25-5
US-Mpj,SW_OUT,,8.2,RAD-Pyrrad-SW+LW,,Kipp & Zonen CNR1,25-5
US-Mpj,TA,,8.2,SA-Campbell CSAT-3,,,25-5
US-Mpj,TA_PI_F,,8.2,SA-Campbell CSAT-3,,TA data gapfilled from nearby towers sites and from Vaisala HMP45c data,25-5
US-Mpj,USTAR,,8.2,SA-Campbell CSAT-3,,,25-5
US-Mpj,VPD_PI,,8.2,RH-Capac,,,25-5
US-Mpj,VPD_PI_F,,8.2,RH-Capac,,VPD data gapfilled from nearby tower sites,25-5
US-Mpj,WD,,8.2,SA-Campbell CSAT-3,,,25-5
US-Mpj,WS,,8.2,SA-Campbell CSAT-3,,,25-5
US-MRf,CO2_PI_1,,38.3,,,Please complete,4-1
US-MRf,FC,,38.3,,SA-Campbell CSAT-3,Please complete,4-1
US-MRf,H,,38.3,SA-Campbell CSAT-3,,,4-1
US-MRf,H2O,,38.3,,,Please complete,4-1
US-MRf,LE,,38.3,,SA-Campbell CSAT-3,Please complete,4-1
US-MRf,LW_IN,,37,RAD-Pyrrad-SW+LW,,CNR1,4-1
US-MRf,LW_OUT,,37,RAD-Pyrrad-SW+LW,,CNR1,4-1
US-MRf,NEE_PI,,38.3,,SA-Campbell CSAT-3,Please complete,4-1
US-MRf,NETRAD,,37,RAD-Pyrrad-SW+LW,,,4-1
US-MRf,P,,38,RAIN-TipBucGauge,,,4-1
US-MRf,PA,,35,,,Please complete,4-1
US-MRf,PPFD_IN,,37,RAD-PAR Quantum,,LI190&PARlite,4-1
US-MRf,RECO_PI,,38.3,,SA-Campbell CSAT-3,Please complete,4-1
US-MRf,RH,,38,RH-Capac,,HMP,4-1
US-MRf,SC,,38.3,,,Please complete,4-1
US-MRf,SWC_PI_1,,-0.1,SWC-TDR,,,4-1
US-MRf,SWC_PI_2,,-0.2,SWC-TDR,,,4-1
US-MRf,SW_DIF,,37.2,RAD-Other,,BF3 measures PAR; not SW!,4-1
US-MRf,SW_IN,,37,RAD-Pyrrad-SW+LW,,,4-1
US-MRf,SW_OUT,,37,RAD-Pyrrad-SW+LW,,CNR1,4-1
US-MRf,TA,,38,TEMP-ElectResis,,,4-1
US-MRf,TS_PI_1,,-0.02,,,Please complete,4-1
US-MRf,TS_PI_2,,-0.08,,,Please complete,4-1
US-MRf,USTAR,,38.3,SA-Campbell CSAT-3,,,4-1
US-MRf,VPD_PI,,38,RH-Other,,HMP&LI7000&LI7500,4-1
US-MRf,WD,,38.3,SA-Campbell CSAT-3,,CSAT,4-1
US-MRf,WS,,38.3,WIND-Other,,CSAT&CUP,4-1
US-MSR,ALB,,,,,Please complete,3-5
US-MSR,APAR,,,,,Please complete,3-5
US-MSR,CO2,,,,,Please complete,3-5
US-MSR,FAPAR,,,,,Please complete,3-5
US-MSR,FC,,,,,Please complete,3-5
US-MSR,G_1_1_1,,,,,Please complete,3-5
US-MSR,G_1_2_1,,,,,Please complete,3-5
US-MSR,H,,,,,Please complete,3-5
US-MSR,H2O,,,,,Please complete,3-5
US-MSR,LE,,,,,Please complete,3-5
US-MSR,LW_IN,,,,,Please complete,3-5
US-MSR,LW_OUT,,,,,Please complete,3-5
US-MSR,NDVI,,,,,Please complete,3-5
US-MSR,NETRAD,,,,,Please complete,3-5
US-MSR,P,,,,,Please complete,3-5
US-MSR,PPFD_IN,,,,,Please complete,3-5
US-MSR,PPFD_OUT,,,,,Please complete,3-5
US-MSR,PRI,,,,,Please complete,3-5
US-MSR,RH,,,,,Please complete,3-5
US-MSR,SPEC_NIR_IN,,,,,Please complete,3-5
US-MSR,SPEC_NIR_OUT,,,,,Please complete,3-5
US-MSR,SPEC_NIR_REFL,,,,,Please complete,3-5
US-MSR,SPEC_PRI_REF_IN,,,,,Please complete,3-5
US-MSR,SPEC_PRI_REF_OUT,,,,,Please complete,3-5
US-MSR,SPEC_PRI_REF_REFL,,,,,Please complete,3-5
US-MSR,SPEC_PRI_TGT_IN,,,,,Please complete,3-5
US-MSR,SPEC_PRI_TGT_OUT,,,,,Please complete,3-5
US-MSR,SPEC_PRI_TGT_REFL,,,,,Please complete,3-5
US-MSR,SPEC_RED_IN,,,,,Please complete,3-5
US-MSR,SPEC_RED_OUT,,,,,Please complete,3-5
US-MSR,SPEC_RED_REFL,,,,,Please complete,3-5
US-MSR,SWC_1_1_1,,,,,Please complete,3-5
US-MSR,SWC_1_2_1,,,,,Please complete,3-5
US-MSR,SWC_1_3_1,,,,,Please complete,3-5
US-MSR,SWC_1_4_1,,,,,Please complete,3-5
