Site_ID,Variable,Start_Date,Height,Instrument_Model,Instrument_Model2,Comment,BASE_Version
US-Mo3,V_SIGMA_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,V_SIGMA_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WD_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WD_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WD_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WD_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WD_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WD_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WD_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WD_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WS_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WS_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WS_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WS_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WS_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WS_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WS_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,WS_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,W_SIGMA_1_1_1,2016,2.2,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,W_SIGMA_1_1_1,20170713,2.8,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,W_SIGMA_1_1_1,20170824,3.5,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,W_SIGMA_1_1_1,20171020,2.1,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,W_SIGMA_1_1_1,20200709,2.4,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,W_SIGMA_1_1_1,20200714,2.7,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,W_SIGMA_1_1_1,20200724,3.5,GA_OP_SA-Campbell IRGASON,,,1-5
US-Mo3,W_SIGMA_1_1_1,20201104,2.4,GA_OP_SA-Campbell IRGASON,,,1-5
US-MOz,CO2_1_1_1,,30.48,GA_CP-LI-COR LI-7000,,,9-5
US-MOz,FC_1_1_1,20100101,30,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,9-5
US-MOz,FC_1_1_1,20120101,30,GA_CP-LI-COR LI-7200,SA-Campbell CSAT-3,,9-5
US-MOz,FC_1_1_1,,30,GA_OP-LI-COR LI-7500,SA-Young 81000,,9-5
US-MOz,G_1_1_1,20040101,-0.05,SOIL_H-Plate_AUTO,,,9-5
US-MOz,G_1_1_2,,-0.05,SOIL_H-Plate_AUTO,,,9-5
US-MOz,G_1_1_3,,-0.05,SOIL_H-Plate_AUTO,,,9-5
US-MOz,H_1_1_1,20100101,30,SA-Campbell CSAT-3,,,9-5
US-MOz,H_1_1_1,,30,SA-Young 81000,,,9-5
US-MOz,H2O_1_1_1,,30.48,GA_CP-LI-COR LI-7000,,,9-5
US-MOz,LE_1_1_1,20100101,30,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,9-5
US-MOz,LE_1_1_1,20120101,30,GA_CP-LI-COR LI-7200,SA-Campbell CSAT-3,,9-5
US-MOz,LE_1_1_1,,30,GA_OP-LI-COR LI-7500,SA-Young 81000,,9-5
US-MOz,LW_IN_1_1_1,,30,RAD-Pyrrad-SW+LW,,CNR4,9-5
US-MOz,LW_OUT_1_1_1,,30,RAD-Pyrrad-SW+LW,,CNR4,9-5
US-MOz,NEE_PI,20100101,,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,9-5
US-MOz,NEE_PI,20120101,,GA_CP-LI-COR LI-7200,SA-Campbell CSAT-3,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,9-5
US-MOz,NEE_PI,,,GA_OP-LI-COR LI-7500,SA-Young 81000,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,9-5
US-MOz,NEE_PI_F,20100101,,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,9-5
US-MOz,NEE_PI_F,20120101,,GA_CP-LI-COR LI-7200,SA-Campbell CSAT-3,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,9-5
US-MOz,NEE_PI_F,,,GA_OP-LI-COR LI-7500,SA-Young 81000,Height does not apply. Sum of eddy flux and storage flux based on measurements at multiple levels.,9-5
US-MOz,NETRAD_1_1_1,,30,RAD-Pyrrad-SW+LW,,CNR4,9-5
US-MOz,P_1_1_1,,32,RAIN-TipBucGauge,,,9-5
US-MOz,PA_1_1_1,,30,PRES-ElectBar,,,9-5
US-MOz,PPFD_IN_1_1_1,,30,RAD-Pyrrad-SW+LW,,CNR4,9-5
US-MOz,PPFD_OUT_1_1_1,,30,RAD-Pyrrad-SW+LW,,,9-5
US-MOz,RH_1_1_1,,30.48,RH-Capac,,,9-5
US-MOz,SC_1_1_1,,,GA_CP-LI-COR LI-7000,,Storage flux computed from measurements at 12 levels according to Gu et al. (2012; doi:10.1016/j.agrformet.2011.09.014).,9-5
US-MOz,SH_1_1_1,,,TEMP-ElectResis,,Storage flux computed from measurements at 8 levels according to Gu et al. (2012; doi:10.1016/j.agrformet.2011.09.014).,9-5
US-MOz,SLE_1_1_1,,,GA_CP-LI-COR LI-7000,,Storage flux computed from measurements at 12 levels according to Gu et al. (2012; doi:10.1016/j.agrformet.2011.09.014).,9-5
US-MOz,SWC_1_1_1,,-0.1,SWC-Other,,,9-5
US-MOz,SW_IN_1_1_1,,30,RAD-Pyrrad-SW+LW,,,9-5
US-MOz,SW_OUT_1_1_1,,30,RAD-Pyrrad-SW+LW,,,9-5
US-MOz,TA_1_1_1,,30.48,TEMP-ElectResis,,,9-5
US-MOz,TS_1_1_1,,-0.1,TEMP-TCouple,,,9-5
US-MOz,USTAR_1_1_1,20100101,30,SA-Campbell CSAT-3,,,9-5
US-MOz,USTAR_1_1_1,,30,SA-Young 81000,,,9-5
US-MOz,WD_1_1_1,20100101,30,SA-Campbell CSAT-3,,,9-5
US-MOz,WD_1_1_1,,30,SA-Young 81000,,,9-5
US-MOz,WS_1_1_1,20100101,30,SA-Campbell CSAT-3,,,9-5
US-MOz,WS_1_1_1,,30,SA-Young 81000,,,9-5
US-Mpj,CO2,2008,8.2,GA_OP-LI-COR LI-7500,,,18-5
US-Mpj,FC,2008,8.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,18-5
US-Mpj,H,2008,8.2,GA_OP-LI-COR LI-7500,,,18-5
US-Mpj,H2O,2008,8.2,GA_OP-LI-COR LI-7500,,,18-5
US-Mpj,LE,2008,8.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,18-5
US-Mpj,LW_IN,2008,8.2,RAD-Net radiometer,,Kipp & Zonen CNR1,18-5
US-Mpj,LW_OUT,2008,8.2,RAD-Net radiometer,,Kipp & Zonen CNR1,18-5
US-Mpj,NETRAD,2008,8.2,RAD-Net radiometer,,Kipp & Zonen CNR1,18-5
US-Mpj,P,2008,2.3,PREC-TipBucGauge,,Texas Electronics; Inc.,18-5
US-Mpj,PA,2008,8.2,GA_OP-LI-COR LI-7500,,,18-5
US-Mpj,P_PI_F,2008,2.3,PREC-TipBucGauge,,P data gapfilled from nearby tower sites and meteorological stations,18-5
US-Mpj,PPFD_IN,2008,8.2,RAD-PAR Quantum,,Kipp & Zonen PQS1,18-5
US-Mpj,RH,2008,8.2,RH-Capac,,Vaisala HMP45c,18-5
US-Mpj,RH_PI_F,2008,8.2,RH-Capac,,RH data gapfilled from nearby tower sites ,18-5
US-Mpj,SW_IN,2008,8.2,RAD-Net radiometer,,Kipp & Zonen CNR1,18-5
US-Mpj,SW_OUT,2008,8.2,RAD-Net radiometer,,Kipp & Zonen CNR1,18-5
US-Mpj,TA,2008,8.2,SA-Campbell CSAT-3,,,18-5
US-Mpj,TA_PI_F,2008,8.2,SA-Campbell CSAT-3,,TA data gapfilled from nearby towers sites and from Vaisala HMP45c data,18-5
US-Mpj,USTAR,2008,8.2,SA-Campbell CSAT-3,,,18-5
US-Mpj,VPD_PI,2008,8.2,MULTI-Meteo,,calculated from TA and RH,18-5
US-Mpj,VPD_PI_F,2008,8.2,MULTI-Meteo,,VPD data gapfilled from nearby tower sites,18-5
US-Mpj,WD,2008,8.2,SA-Campbell CSAT-3,,,18-5
US-Mpj,WS,2008,8.2,SA-Campbell CSAT-3,,,18-5
US-MRf,CO2_1,,38.3,,,,4-1
US-MRf,FC,,38.3,,,,4-1
US-MRf,H,,38.3,,,,4-1
US-MRf,H2O,,38.3,,,,4-1
US-MRf,LE,,38.3,,,,4-1
US-MRf,LW_IN,,37,RAD-Other,,CNR1,4-1
US-MRf,LW_OUT,,37,RAD-Other,,CNR1,4-1
US-MRf,NETRAD,,37,,,,4-1
US-MRf,P,,38,,,,4-1
US-MRf,PA,,35,,,,4-1
US-MRf,PPFD_IN,,37,RAD-Other,,LI190&PARlite,4-1
US-MRf,RH,,38,RH-Other,,HMP,4-1
US-MRf,SWC_1,,-0.1,,,,4-1
US-MRf,SWC_2,,-0.2,,,,4-1
US-MRf,SW_DIF,,37.2,RAD-Other,,BF3,4-1
US-MRf,SW_IN,,37,,,,4-1
US-MRf,SW_OUT,,37,RAD-Other,,CNR1,4-1
US-MRf,TA,,38,,,,4-1
US-MRf,TS_1,,-0.02,,,,4-1
US-MRf,TS_2,,-0.08,,,,4-1
US-MRf,USTAR,,38.3,,,,4-1
US-MRf,VPD_PI_PI,,38,RH-Other,,HMP&LI7000&LI7500,4-1
US-MRf,WD,,38.3,WIND-Other,,CSAT,4-1
US-MRf,WS,,38.3,WIND-Other,,CSAT&CUP,4-1
US-MtB,CO2,2009,29.8,GA_OP-LI-COR LI-7500,,,4-5
US-MtB,D_SNOW,2009,2.5,SNOW-Acoustic,,,4-5
US-MtB,FC,2009,29.8,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,4-5
US-MtB,G,2009,-0.05,SOIL_H-Plate,,,4-5
US-MtB,H,2009,29.8,SA-Campbell CSAT-3,,,4-5
US-MtB,H2O,2009,29.8,GA_OP-LI-COR LI-7500,,,4-5
US-MtB,LE,2009,29.8,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,4-5
US-MtB,LW_IN,2009,25,RAD-Pyrrad-SW+LW,,,4-5
US-MtB,LW_OUT,2009,25,RAD-Pyrrad-SW+LW,,,4-5
US-MtB,NETRAD,2009,25,RAD-Pyrrad-SW+LW,,,4-5
US-MtB,P_1_1_1,2009,1,PREC-TipBucGauge,,,4-5
US-MtB,P_2_1_1,1999,1,PREC-WeightGauge,,,4-5
US-MtB,PA,2009,29.8,GA_OP-LI-COR LI-7500,,,4-5
US-MtB,PPFD_IN,2009,25,RAD-PAR Quantum,,,4-5
US-MtB,PPFD_IN_PI_F,2009,25,RAD-PAR Quantum,,,4-5
US-MtB,PPFD_OUT,2009,25,RAD-PAR Quantum,,,4-5
US-MtB,RH_1_1_1,2009,31,RH-Capac,,,4-5
US-MtB,RH_1_2_1,20130919,24,RH-Capac,,,4-5
US-MtB,RH_1_3_1,2009,16,RH-Capac,,,4-5
US-MtB,RH_1_4_1,20130919,8.75,RH-Capac,,,4-5
US-MtB,RH_1_5_1,2009,1.5,RH-Capac,,,4-5
US-MtB,SWC_1_1_1,2009,-0.05,SWC-TDR,,,4-5
US-MtB,SWC_1_2_1,2009,-0.15,SWC-TDR,,,4-5
US-MtB,SWC_1_3_1,2009,-0.25,SWC-TDR,,,4-5
US-MtB,SWC_1_4_1,2009,-0.4,SWC-TDR,,,4-5
US-MtB,SWC_2_1_1,2009,-0.05,SWC-TDR,,,4-5
US-MtB,SWC_2_2_1,2009,-0.15,SWC-TDR,,,4-5
US-MtB,SWC_2_3_1,2009,-0.25,SWC-TDR,,,4-5
US-MtB,SWC_2_4_1,2009,-0.5,SWC-TDR,,,4-5
US-MtB,SWC_3_1_1,2009,-0.05,SWC-TDR,,,4-5
US-MtB,SWC_3_2_1,2009,-0.15,SWC-TDR,,,4-5
US-MtB,SWC_3_3_1,2009,-0.25,SWC-TDR,,,4-5
US-MtB,SWC_3_4_1,2009,-0.5,SWC-TDR,,,4-5
US-MtB,SW_IN,2009,25,RAD-Pyrrad-SW+LW,,,4-5
US-MtB,SW_IN_PI_F,2009,25,RAD-Pyrrad-SW+LW,,,4-5
US-MtB,SW_OUT,2009,25,RAD-Pyrrad-SW+LW,,,4-5
US-MtB,TA_1_1_1,2009,31,TEMP-ElectResis,,,4-5
US-MtB,TA_1_2_1,20130919,24,TEMP-ElectResis,,,4-5
US-MtB,TA_1_3_1,2009,16,TEMP-ElectResis,,,4-5
US-MtB,TA_1_4_1,20130919,8.75,TEMP-ElectResis,,,4-5
US-MtB,TA_1_5_1,2009,1.5,TEMP-ElectResis,,,4-5
US-MtB,T_BOLE_1_1_1,2009,1,TEMP-TCouple,,South side under bark,4-5
US-MtB,T_BOLE_1_2_1,2009,1,TEMP-TCouple,,South side bark,4-5
US-MtB,T_BOLE_2_1_1,2009,1,TEMP-TCouple,,North side under bark,4-5
US-MtB,T_BOLE_2_2_1,2009,1,TEMP-TCouple,,North side bark,4-5
US-MtB,TS_1_1_1,2009,-0.01,TEMP-TCouple,,,4-5
US-MtB,TS_1_2_1,2009,-0.02,TEMP-TCouple,,,4-5
US-MtB,TS_1_3_1,2009,-0.04,TEMP-TCouple,,,4-5
US-MtB,TS_1_4_1,2009,-0.08,TEMP-TCouple,,,4-5
US-MtB,TS_1_5_1,2009,-0.16,TEMP-TCouple,,,4-5
US-MtB,TS_1_6_1,2009,-0.32,TEMP-TCouple,,,4-5
US-MtB,TS_1_7_1,2009,-0.64,TEMP-TCouple,,,4-5
US-MtB,TS_2_1_1,2009,-0.01,TEMP-TCouple,,,4-5
US-MtB,TS_2_2_1,2009,-0.02,TEMP-TCouple,,,4-5
US-MtB,TS_2_3_1,2009,-0.04,TEMP-TCouple,,,4-5
US-MtB,TS_2_4_1,2009,-0.08,TEMP-TCouple,,,4-5
US-MtB,TS_2_5_1,2009,-0.16,TEMP-TCouple,,,4-5
US-MtB,TS_2_6_1,2009,-0.32,TEMP-Thermis,,,4-5
US-MtB,TS_2_7_1,2009,-0.64,TEMP-Thermis,,,4-5
US-MtB,TS_3_1_1,2009,-0.01,TEMP-TCouple,,,4-5
US-MtB,TS_3_2_1,2009,-0.02,TEMP-TCouple,,,4-5
US-MtB,TS_3_3_1,2009,-0.04,TEMP-TCouple,,,4-5
US-MtB,TS_3_4_1,2009,-0.08,TEMP-TCouple,,,4-5
US-MtB,TS_3_5_1,2009,-0.16,TEMP-TCouple,,,4-5
US-MtB,TS_3_6_1,2009,-0.32,TEMP-TCouple,,,4-5
US-MtB,TS_3_7_1,2009,-0.64,TEMP-TCouple,,,4-5
US-MtB,T_SONIC,2009,29.8,SA-Campbell CSAT-3,,,4-5
US-MtB,USTAR,2009,29.8,SA-Campbell CSAT-3,,,4-5
US-MtB,VPD_PI_1_1_1,2009,31,RH-Capac,,,4-5
US-MtB,VPD_PI_1_2_1,20130919,24,RH-Capac,,,4-5
US-MtB,VPD_PI_1_3_1,2009,16,RH-Capac,,,4-5
US-MtB,VPD_PI_1_4_1,20130919,8.75,RH-Capac,,,4-5
US-MtB,VPD_PI_1_5_1,2009,1.5,RH-Capac,,,4-5
US-MtB,WD,2009,29.8,SA-Campbell CSAT-3,,,4-5
US-MtB,WS,2009,29.8,SA-Campbell CSAT-3,,,4-5
US-Myb,CH4,,5.44,GA_OP-LI-COR LI-7700,,,13-5
US-Myb,CO2,20120424,5.44,GA_OP-LI-COR LI-7500A,,,13-5
US-Myb,CO2,,5.44,GA_OP-LI-COR LI-7500,,,13-5
US-Myb,FC,20120424,5.44,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,13-5
US-Myb,FC,,5.44,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,13-5
US-Myb,FC_PI_F,20120424,5.44,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,13-5
US-Myb,FC_PI_F,,5.44,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,13-5
US-Myb,FCH4,20120424,5.44,GA_OP-LI-COR LI-7700,SA-Gill Windmaster,,13-5
US-Myb,FCH4,,5.44,GA_OP-LI-COR LI-7700,SA-Gill Windmaster Pro,,13-5
US-Myb,FCH4_PI_F,20120424,5.44,GA_OP-LI-COR LI-7700,SA-Gill Windmaster,,13-5
US-Myb,FCH4_PI_F,,5.44,GA_OP-LI-COR LI-7700,SA-Gill Windmaster Pro,,13-5
US-Myb,FH2O,20120424,5.44,GA_OP-LI-COR LI-7500A,,SA-Gill Windmaster Pro,13-5
US-Myb,FH2O,,5.44,GA_OP-LI-COR LI-7500,,SA-Gill Windmaster Pro,13-5
US-Myb,FH2O_PI_F,20120424,5.44,GA_OP-LI-COR LI-7500A,,SA-Gill Windmaster Pro,13-5
US-Myb,FH2O_PI_F,,5.44,GA_OP-LI-COR LI-7500,,SA-Gill Windmaster Pro,13-5
US-Myb,H,20120424,5.44,SA-Gill Windmaster,,,13-5
US-Myb,H,,5.44,SA-Gill Windmaster Pro,,,13-5
US-Myb,H2O,20120424,5.44,GA_OP-LI-COR LI-7500A,,,13-5
US-Myb,H2O,,5.44,GA_OP-LI-COR LI-7500,,,13-5
US-Myb,H_PI_F,20120424,5.44,SA-Gill Windmaster,,,13-5
US-Myb,H_PI_F,,5.44,SA-Gill Windmaster Pro,,,13-5
US-Myb,LE,20120424,5.44,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,13-5
US-Myb,LE,,5.44,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,13-5
US-Myb,LE_PI_F,20120424,5.44,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,13-5
US-Myb,LE_PI_F,,5.44,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,13-5
US-Myb,NETRAD,,,RAD-Net radiometer,,,13-5
US-Myb,P,,,RAIN-TipBucGauge,,,13-5
US-Myb,PA,,,PRES-ElectBar,,,13-5
US-Myb,PPFD_IN,,,RAD-PAR Quantum,,,13-5
US-Myb,PPFD_OUT,,,RAD-PAR Quantum,,,13-5
US-Myb,RH,,,RH-Capac,,,13-5
US-Myb,TA,,,TEMP-ElectResis,,,13-5
US-Myb,TAU,20120424,5.44,SA-Gill Windmaster,,,13-5
US-Myb,TAU,,5.44,SA-Gill Windmaster Pro,,,13-5
US-Myb,TS_1_1_1,,-0.08,TEMP-TCouple,,,13-5
US-Myb,TS_1_2_1,,-0.16,TEMP-TCouple,,,13-5
US-Myb,TS_1_3_1,,-0.32,TEMP-TCouple,,,13-5
US-Myb,USTAR,20120424,5.44,SA-Gill Windmaster,,,13-5
US-Myb,USTAR,,5.44,SA-Gill Windmaster Pro,,,13-5
US-Myb,VPD_PI,,,RH-Capac,,Temp-ElectResis,13-5
US-Myb,V_SIGMA,20120424,5.44,SA-Gill Windmaster,,,13-5
US-Myb,V_SIGMA,,5.44,SA-Gill Windmaster Pro,,,13-5
US-Myb,WD,20120424,5.44,SA-Gill Windmaster,,,13-5
US-Myb,WD,,5.44,SA-Gill Windmaster Pro,,,13-5
US-Myb,WS,20120424,5.44,SA-Gill Windmaster,,,13-5
US-Myb,WS,,5.44,SA-Gill Windmaster Pro,,,13-5
US-Myb,W_SIGMA,20120424,5.44,SA-Gill Windmaster,,,13-5
US-Myb,W_SIGMA,,5.44,SA-Gill Windmaster Pro,,,13-5
US-Myb,WTD,,,WTD-Press,,,13-5
US-NC1,CO2,20080701,10.5,GA_OP-LI-COR LI-7500,,new tower; elevated instruments,3-5
US-NC1,CO2,,6,GA_OP-LI-COR LI-7500,,,3-5
US-NC1,FC,20080701,10.5,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,3-5
US-NC1,FC,,6,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,3-5
US-NC1,FC_DF,,,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,3-5
US-NC1,FH2O,20080701,10.5,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,3-5
US-NC1,FH2O,,6,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,3-5
US-NC1,G,,-0.02,SOIL_H-Plate,,,3-5
US-NC1,H,,6,SA-Campbell CSAT-3,,,3-5
US-NC1,H2O,20080701,10.5,GA_OP-LI-COR LI-7500,,,3-5
US-NC1,H2O,,6,GA_OP-LI-COR LI-7500,,,3-5
US-NC1,LE,20080701,10.5,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,3-5
US-NC1,LE,,6,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,3-5
US-NC1,LW_IN,20080701,10.5,RAD-LW Pyrgeom,,,3-5
US-NC1,LW_IN,,6,RAD-LW Pyrgeom,,,3-5
US-NC1,LW_OUT,20080701,10.5,RAD-LW Pyrgeom,,,3-5
US-NC1,LW_OUT,,6,RAD-LW Pyrgeom,,,3-5
US-NC1,NEE_PI,20080701,10.5,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,3-5
US-NC1,NEE_PI,,6,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,3-5
US-NC1,NETRAD,20080701,10.5,RAD-Net radiometer,,,3-5
US-NC1,NETRAD,,6,RAD-Net radiometer,,,3-5
US-NC1,P,20080701,10.5,RAIN-TipBucGauge,,,3-5
US-NC1,P,,6,PREC-TipBucGauge,,,3-5
US-NC1,PA,20080701,10.5,GA_OP-LI-COR LI-7500,,,3-5
US-NC1,PA,,6,GA_OP-LI-COR LI-7500,,,3-5
US-NC1,P_CUM,20080701,10.5,RAIN-TipBucGauge,,,3-5
US-NC1,P_CUM,,6,PREC-TipBucGauge,,,3-5
US-NC1,PPFD_IN,20080701,10.5,RAD-PAR Quantum,,,3-5
US-NC1,PPFD_IN,,6,RAD-PAR Quantum,,,3-5
US-NC1,RH,20080701,10.5,RH-Capac,,,3-5
US-NC1,RH,,1.8,RH-Capac,,,3-5
US-NC1,SC,20080701,10.5,GA_OP-LI-COR LI-7500,,,3-5
US-NC1,SC,,6,GA_OP-LI-COR LI-7500,,,3-5
US-NC1,SWC,,-0.2,SWC-TDR,,,3-5
US-NC1,SW_IN,20080701,10.5,RAD-SW Pyran Class2,,,3-5
US-NC1,SW_IN,,6,RAD-SW Pyran Class2,,,3-5
US-NC1,SW_OUT,20080701,10.5,RAD-SW Pyran Class2,,,3-5
US-NC1,SW_OUT,,6,RAD-SW Pyran Class2,,,3-5
US-NC1,TA,20080701,10.5,TEMP-ElectResis,,,3-5
US-NC1,TA,,1.8,TEMP-ElectResis,,,3-5
US-NC1,TS_1_1_1,,-0.05,TEMP-Thermis,,,3-5
US-NC1,TS_1_2_1,,-0.2,TEMP-Thermis,,,3-5
US-NC1,USTAR,20080701,10.5,SA-Campbell CSAT-3,,,3-5
US-NC1,USTAR,,2,SA-Campbell CSAT-3,,,3-5
US-NC1,VPD_PI,20080701,10.5,RH-Capac,,,3-5
US-NC1,VPD_PI,,1.8,RH-Capac,,,3-5
US-NC1,WD,20080701,10.5,SA-Campbell CSAT-3,,,3-5
US-NC1,WD,,6,SA-Campbell CSAT-3,,,3-5
US-NC1,WS,20080701,10.5,SA-Campbell CSAT-3,,,3-5
US-NC1,WS,,6,SA-Campbell CSAT-3,,,3-5
US-NC1,ZL,20080701,10.5,SA-Campbell CSAT-3,,,3-5
US-NC1,ZL,,6,SA-Campbell CSAT-3,,,3-5
US-NC2,CO2_1_1_1,20100520,25.6,GA_OP-LI-COR LI-7500,,The IRGA was raised to a higher point,10-5
US-NC2,CO2_1_1_1,20120417,22.4,GA_OP-LI-COR LI-7500,,Unit resinstalled after tower was rebuilt,10-5
US-NC2,CO2_1_1_1,20150312,22.4,GA_OP-LI-COR LI-7500A,,Upgraded unit returned to site,10-5
US-NC2,CO2_1_1_1,20150514,27,GA_OP-LI-COR LI-7500A,,Unit borrowed from AmeriFlux while 75H-0755 was being repaired; Repaired unit returned to site and 75H-2399 removed on 20150618,10-5
US-NC2,CO2_1_1_1,20201117,12.5,GA_OP-LI-COR LI-7500A,,Instruments lowered following harvest,10-5
US-NC2,CO2_1_1_1,,22.5,GA_OP-LI-COR LI-7500,,Unit first installed at site,10-5
US-NC2,CO2_2_2_1,20140730,14.6,GA_SR-LI-COR LI-820,,,10-5
US-NC2,CO2_2_3_1,20140730,3.7,GA_SR-LI-COR LI-820,,,10-5
US-NC2,CO2_2_4_1,20140730,0.9,GA_SR-LI-COR LI-820,,,10-5
US-NC2,CO2_2_5_1,20140730,0.3,GA_SR-LI-COR LI-820,,,10-5
US-NC2,FC_1_1_1,20100520,25.6,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,The IRGA and sonic were raised to a higher point,10-5
US-NC2,FC_1_1_1,20120417,22.4,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,Unit resinstalled after tower was rebuilt,10-5
US-NC2,FC_1_1_1,20150312,22.4,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,Upgraded IRGA returned to site,10-5
US-NC2,FC_1_1_1,20150514,27,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,Instruments raised to higher point,10-5
US-NC2,FC_1_1_1,20201117,12.5,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,Instruments lowered following harvest,10-5
US-NC2,FC_1_1_1,,22.5,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,10-5
US-NC2,G_1_1_1,,-0.02,SOIL_H-Plate,,,10-5
US-NC2,G_1_1_2,,-0.02,SOIL_H-Plate,,,10-5
US-NC2,G_1_1_3,,-0.02,SOIL_H-Plate,,,10-5
US-NC2,H_1_1_1,20100520,25.6,SA-Campbell CSAT-3,,instruments raised due to tree growth,10-5
US-NC2,H_1_1_1,20120417,22.4,SA-Campbell CSAT-3,,Unit reinstalled after tower was rebuilt,10-5
US-NC2,H_1_1_1,20150514,27,SA-Campbell CSAT-3,,instruments raised due to tree growth,10-5
US-NC2,H_1_1_1,20201117,12.5,SA-Campbell CSAT-3,,instruments lowered following harvest,10-5
US-NC2,H_1_1_1,,22.5,SA-Campbell CSAT-3,,,10-5
US-NC2,H2O_1_1_1,20100520,25.6,GA_OP-LI-COR LI-7500,,The IRGA was raised to a higher point,10-5
US-NC2,H2O_1_1_1,20120417,22.4,GA_OP-LI-COR LI-7500,,Unit resinstalled after tower was rebuilt,10-5
US-NC2,H2O_1_1_1,20150312,22.4,GA_OP-LI-COR LI-7500A,,Upgraded unit returned to site,10-5
US-NC2,H2O_1_1_1,20150514,27,GA_OP-LI-COR LI-7500A,,Unit borrowed from AmeriFlux while 75H-0755 was being repaired; Repaired unit returned to site and 75H-2399 removed on 20150618,10-5
US-NC2,H2O_1_1_1,20201117,12.5,GA_OP-LI-COR LI-7500A,,Instruments lowered following harvest,10-5
US-NC2,H2O_1_1_1,,22.5,GA_OP-LI-COR LI-7500,,Unit first installed at site,10-5
